"92";"9";"268817026482059";"8452574190";"8452574190";"2014-11-08 23:47:42";"DCH Gang";"https://scontent-b.xx.fbcdn.net/hphotos-xpa1/v/t1.0-9/936048_674565852573839_118565247_n.jpg?oh=47ce9ec00a466832fd24425981efbf80&oe=54DBBAD1";"N;"Blood Diamond";"https://scontent-a.xx.fbcdn.net/hphotos-xpa1/v/t1.0-9/1236855_10151784793184191_504292977_n.jpg?oh=d115faa8e4555cba9be3f42ce70eeebf&oe=54EC1849";"T       I      A";"Has a more gripping story line";"N
"93";"9";"134739203328846";"298282330211610";"298282330211610";"2014-11-08 23:47:42";"Prayschit";"https://fbcdn-sphotos-b-a.akamaihd.net/hphotos-ak-xfa1/t31.0-8/s720x720/472740_135159936620106_2113077683_o.jpg";"A Black & White, Silent, Short Film based on a true story about a 15 year old's confession to his father. http://www.youtube.com/watch?v=tBR74WB-hoM";"Sound City Movie";"https://scontent-b.xx.fbcdn.net/hphotos-xpf1/v/t1.0-9/s720x720/7884_634917983214708_1089332864_n.jpg?oh=c6d74113b1d670327b83f39bc4c2952f&oe=54DA58CB";"OUT NOW! The Album 3/12. DVD/Blu-Ray 3/12
Buy DRM Free download of Film http://soundcitymovie.com
Buy or rent from iTunes http://bit.ly/SoundCityiTunes
Pre-order Album from iTunes  http://bit.ly/SoundCityiTunes";"";"N
"94";"9";"20034039910";"6806293649";"20034039910";"2014-11-08 23:47:42";"""Harry Potter and the Deathly Hallows""";"http://upload.wikimedia.org/wikipedia/en/0/02/Harry_Potter_and_the_Deathly_Hallows_(US_cover).jpg";"N;"21";"https://origin.ih.constantcontact.com/fs180/1111784861551/img/154.jpg";"N;"";"N
"95";"9";"8452574190";"180774635291325";"8452574190";"2014-11-08 23:47:42";"Blood Diamond";"https://scontent-a.xx.fbcdn.net/hphotos-xpa1/v/t1.0-9/1236855_10151784793184191_504292977_n.jpg?oh=d115faa8e4555cba9be3f42ce70eeebf&oe=54EC1849";"T       I      A";"Transformers";"https://fbcdn-sphotos-h-a.akamaihd.net/hphotos-ak-xfp1/v/t1.0-9/s720x720/1382106_767037743331675_4425170674352258065_n.png?oh=3de0ae890c59d7a4f72308540df77d44&oe=54D67DEA&__gda__=1424451992_9ce5e48e6c19f9801c93dcad134290c3";"Own it TODAY on Blu-ray Combo Pack and DIGITAL HD!
A mechanic and his family join the Autobots as they are targeted by a bounty hunter from another world.";"";"N
"96";"9";"7057882289";"91290503700";"91290503700";"2014-11-08 23:47:42";"Iron Man";"https://fbcdn-sphotos-c-a.akamaihd.net/hphotos-ak-ash2/v/t1.0-9/s720x720/526345_10150696945607290_625651156_n.jpg?oh=a03e6aa985141a0f974735396647c453&oe=54E0AB02&__gda__=1423802243_38f72425d7d089d1721c356db50a8f3e";"Official US Fan Page for Iron Man.";"Inception";"https://scontent-b.xx.fbcdn.net/hphotos-xfa1/t31.0-8/s720x720/469971_10150651242488701_810896663_o.jpg";"The official Facebook page of Inception | The dream is real.";"";"N
"97";"9";"91290503700";"134739203328846";"91290503700";"2014-11-08 23:47:42";"Inception";"https://scontent-b.xx.fbcdn.net/hphotos-xfa1/t31.0-8/s720x720/469971_10150651242488701_810896663_o.jpg";"The official Facebook page of Inception | The dream is real.";"Prayschit";"https://fbcdn-sphotos-b-a.akamaihd.net/hphotos-ak-xfa1/t31.0-8/s720x720/472740_135159936620106_2113077683_o.jpg";"A Black & White, Silent, Short Film based on a true story about a 15 year old's confession to his father. http://www.youtube.com/watch?v=tBR74WB-hoM";"";"N
"98";"9";"74089565764";"268817026482059";"268817026482059";"2014-11-08 23:47:42";"The Hangover";"https://scontent-a.xx.fbcdn.net/hphotos-xpa1/v/t1.0-9/s720x720/1375915_10151720170860765_429454860_n.jpg?oh=d133aa742e9386bc0d187bdc5515c4d9&oe=54D2FC7F";"Welcome to the official Facebook page of The Hangover series!";"DCH Gang";"https://scontent-b.xx.fbcdn.net/hphotos-xpa1/v/t1.0-9/936048_674565852573839_118565247_n.jpg?oh=47ce9ec00a466832fd24425981efbf80&oe=54DBBAD1";"N;"More realistic than hangover.";"N
"99";"9";"298282330211610";"20034039910";"20034039910";"2014-11-08 23:47:42";"Sound City Movie";"https://scontent-b.xx.fbcdn.net/hphotos-xpf1/v/t1.0-9/s720x720/7884_634917983214708_1089332864_n.jpg?oh=c6d74113b1d670327b83f39bc4c2952f&oe=54DA58CB";"OUT NOW! The Album 3/12. DVD/Blu-Ray 3/12
Buy DRM Free download of Film http://soundcitymovie.com
Buy or rent from iTunes http://bit.ly/SoundCityiTunes
Pre-order Album from iTunes  http://bit.ly/SoundCityiTunes";"""Harry Potter and the Deathly Hallows""";"http://upload.wikimedia.org/wikipedia/en/0/02/Harry_Potter_and_the_Deathly_Hallows_(US_cover).jpg";"N;"";"N
"100";"9";"180774635291325";"7057882289";"7057882289";"2014-11-08 23:47:42";"Transformers";"https://fbcdn-sphotos-h-a.akamaihd.net/hphotos-ak-xfp1/v/t1.0-9/s720x720/1382106_767037743331675_4425170674352258065_n.png?oh=3de0ae890c59d7a4f72308540df77d44&oe=54D67DEA&__gda__=1424451992_9ce5e48e6c19f9801c93dcad134290c3";"Own it TODAY on Blu-ray Combo Pack and DIGITAL HD!
A mechanic and his family join the Autobots as they are targeted by a bounty hunter from another world.";"Iron Man";"https://fbcdn-sphotos-c-a.akamaihd.net/hphotos-ak-ash2/v/t1.0-9/s720x720/526345_10150696945607290_625651156_n.jpg?oh=a03e6aa985141a0f974735396647c453&oe=54E0AB02&__gda__=1423802243_38f72425d7d089d1721c356db50a8f3e";"Official US Fan Page for Iron Man.";"";"N
"101";"9";"6806293649";"112173025466455";"112173025466455";"2014-11-08 23:47:42";"21";"https://origin.ih.constantcontact.com/fs180/1111784861551/img/154.jpg";"N;"Kick-Ass";"http://g-ecx.images-amazon.com/images/G/01/dvd/lionsgate/KickAss1-lg.jpg";"N;"The story line is awesome. Background music is amazing.";"N
"102";"10";"242643169055";"106266986076412";"106266986076412";"2014-11-08 23:50:02";"Hereafter";"https://scontent-a.xx.fbcdn.net/hphotos-xaf1/v/t1.0-9/316378_10151858646939056_1033310805_n.jpg?oh=9ea919480a106e7a4beeeb59b8682acf&oe=54EBAEA4";"The official Facebook page for Hereafter";"Prestige";"http://www.carseywolf.ucsb.edu/sites/www.carseywolf.ucsb.edu/files/the-prestige-cover.jpg";"N;"Great script and even better act. It was a new way of showing suspenses on twin roles and the movie succeeded on it. ";"N
"103";"10";"441170255909978";"39644305296";"39644305296";"2014-11-08 23:50:02";"3 Idiots Movie";"https://fbcdn-sphotos-d-a.akamaihd.net/hphotos-ak-xpf1/v/t1.0-9/s720x720/10394127_1011447508882247_7841535266095851651_n.jpg?oh=59d946d6751bea041084714915f0f773&oe=54EA9FD9&__gda__=1425284210_0d0e7b1fd94d8490ff41e09c4cbc2283";"The official 3 Idiots page. ";"Fight Club";"https://scontent-a.xx.fbcdn.net/hphotos-xaf1/t31.0-8/p480x480/457680_10151565419915297_43525092_o.jpg";"Available on Blu-ray and DVD: http://bitly.com/OPctFA";"";"N
"104";"10";"131804703563360";"132294760114";"132294760114";"2014-11-08 23:50:02";"Saving Private Ryan";"https://fbcdn-sphotos-b-a.akamaihd.net/hphotos-ak-xfa1/v/t1.0-9/s720x720/577812_283947661682396_970562392_n.jpg?oh=a7aecf07b79961b297d237869ff983fd&oe=551DD5A6&__gda__=1424208641_532e41d0f0c8a0a9ef339005ddae3019";" There was only one man left in the family, and the mission was to save him.";"Shutter Island";"https://fbcdn-sphotos-f-a.akamaihd.net/hphotos-ak-xfa1/v/t1.0-9/417754_10150700279440115_43909814_n.jpg?oh=90842a53d093b1bd483bb6e04298c0a1&oe=54DC1ED3&__gda__=1427978330_3d26a3e24c97a121cc5c168c92895702";"Retrouvez Shutter Island sur http://www.shutterisland.fr (film interdit aux moins de 12 ans)";"Dicaprio Fan!";"N
"105";"10";"105574909476929";"18128947058";"18128947058";"2014-11-08 23:50:02";"Unfaithful";"http://content7.flixster.com/movie/11/16/48/11164857_det.jpg";"N;"Kung Fu Panda";"https://fbcdn-sphotos-f-a.akamaihd.net/hphotos-ak-xfa1/v/t1.0-9/s720x720/10444544_10152771183197059_2886971901968598889_n.jpg?oh=e10450356e3e0364e332e65ad2ec15e8&oe=551F20D9&__gda__=1423619463_5daaf435d0e4891b7ad4a4bf3d82c4ae";"The official Facebook page for DreamWorks Animation's KUNG FU PANDA";"";"N
"106";"10";"152542051476998";"107563339266863";"107563339266863";"2014-11-08 23:50:02";"A Walk To Remember";"https://scontent-a.xx.fbcdn.net/hphotos-xaf1/t31.0-8/p480x480/472442_309310822466786_232592045_o.jpg";"The official Facebook page for A Walk To Remember | Love is patient, love is kind.";"The Notebook";"http://nicholassparks.com/wp-content/uploads/2013/07/200406-the-notebook.jpeg";"N;"";"N
"107";"10";"18128947058";"170700836293714";"170700836293714";"2014-11-08 23:50:02";"Kung Fu Panda";"https://fbcdn-sphotos-f-a.akamaihd.net/hphotos-ak-xfa1/v/t1.0-9/s720x720/10444544_10152771183197059_2886971901968598889_n.jpg?oh=e10450356e3e0364e332e65ad2ec15e8&oe=551F20D9&__gda__=1423619463_5daaf435d0e4891b7ad4a4bf3d82c4ae";"The official Facebook page for DreamWorks Animation's KUNG FU PANDA";"X-Men Movies";"https://fbcdn-sphotos-e-a.akamaihd.net/hphotos-ak-xfp1/v/t1.0-9/s720x720/10569079_826991180664673_8522187135287368412_n.png?oh=f5e664a08a801bd27fcf17a896c3aff2&oe=54DEABD9&__gda__=1423579881_19784aa93c86caea475bca4b2d1abe72";"X-Men: Days of Future Past now on 3D Blu-ray™, Blu-ray™, DVD and Digital HD. 

http://bitly.com/XMenDigitalHD
http://bit.ly/XMenBlu-ray";"";"N
"108";"10";"150444495003892";"204484616255526";"150444495003892";"2014-11-08 23:50:02";"Limitless";"https://fbcdn-sphotos-h-a.akamaihd.net/hphotos-ak-xfa1/t31.0-8/s720x720/470455_350481675000172_1875139012_o.jpg";"Available on Blu-ray & DVD: http://bitly.com/1gklS2x and Digital HD: http://bitly.com/OtEDVF";"A.I. Artificial Intelligence";"https://fbcdn-sphotos-b-a.akamaihd.net/hphotos-ak-xap1/v/t1.0-9/s720x720/10537433_745447538825895_5389559561989449677_n.jpg?oh=ec98586115669ceed54004d674a016d4&oe=54E9E0CC&__gda__=1424743570_3e8b64643711a392a644c3c542023abd";"Journey To A World Where Robots Dream And Desire.  ";"";"N
"109";"10";"107563339266863";"150444495003892";"107563339266863";"2014-11-08 23:50:02";"The Notebook";"http://nicholassparks.com/wp-content/uploads/2013/07/200406-the-notebook.jpeg";"N;"Limitless";"https://fbcdn-sphotos-h-a.akamaihd.net/hphotos-ak-xfa1/t31.0-8/s720x720/470455_350481675000172_1875139012_o.jpg";"Available on Blu-ray & DVD: http://bitly.com/1gklS2x and Digital HD: http://bitly.com/OtEDVF";"";"N
"110";"10";"272832346113356";"441170255909978";"441170255909978";"2014-11-08 23:50:02";"Nights in Rodanthe";"https://fbcdn-sphotos-a-a.akamaihd.net/hphotos-ak-xfp1/v/t1.0-9/s720x720/970921_524295040967084_1031549638_n.jpg?oh=596753403e352dfc25b368ba4989e79d&oe=54F4AFC1&__gda__=1428148160_30e295fea735448c2887a3293753fbf1";"The official Facebook page for Nights in Rodanthe | ""Any man is a fool who doesn’t know how incredibly lucky he is to have you."" - Paul";"3 Idiots Movie";"https://fbcdn-sphotos-d-a.akamaihd.net/hphotos-ak-xpf1/v/t1.0-9/s720x720/10394127_1011447508882247_7841535266095851651_n.jpg?oh=59d946d6751bea041084714915f0f773&oe=54EA9FD9&__gda__=1425284210_0d0e7b1fd94d8490ff41e09c4cbc2283";"The official 3 Idiots page. ";"";"N
"111";"10";"7057882289";"152542051476998";"152542051476998";"2014-11-08 23:50:02";"Iron Man";"https://fbcdn-sphotos-c-a.akamaihd.net/hphotos-ak-ash2/v/t1.0-9/s720x720/526345_10150696945607290_625651156_n.jpg?oh=a03e6aa985141a0f974735396647c453&oe=54E0AB02&__gda__=1423802243_38f72425d7d089d1721c356db50a8f3e";"Official US Fan Page for Iron Man.";"A Walk To Remember";"https://scontent-a.xx.fbcdn.net/hphotos-xaf1/t31.0-8/p480x480/472442_309310822466786_232592045_o.jpg";"The official Facebook page for A Walk To Remember | Love is patient, love is kind.";"The ending ";"N
"112";"10";"204484616255526";"191457994228848";"191457994228848";"2014-11-08 23:50:02";"A.I. Artificial Intelligence";"https://fbcdn-sphotos-b-a.akamaihd.net/hphotos-ak-xap1/v/t1.0-9/s720x720/10537433_745447538825895_5389559561989449677_n.jpg?oh=ec98586115669ceed54004d674a016d4&oe=54E9E0CC&__gda__=1424743570_3e8b64643711a392a644c3c542023abd";"Journey To A World Where Robots Dream And Desire.  ";"V For Vendetta";"https://fbcdn-sphotos-h-a.akamaihd.net/hphotos-ak-xap1/v/t1.0-9/s720x720/18243_463403007034344_1938746247_n.png?oh=feb8782aca5b9ef1720768039e69559c&oe=54E89B7B&__gda__=1424270102_8811d0f2424b635ee6417c48910d35ab";"The official Facebook page for V For Vendetta | People should not be afraid of their governments. Governments should be afraid of their people.";"";"N
"113";"10";"191457994228848";"272832346113356";"191457994228848";"2014-11-08 23:50:02";"V For Vendetta";"https://fbcdn-sphotos-h-a.akamaihd.net/hphotos-ak-xap1/v/t1.0-9/s720x720/18243_463403007034344_1938746247_n.png?oh=feb8782aca5b9ef1720768039e69559c&oe=54E89B7B&__gda__=1424270102_8811d0f2424b635ee6417c48910d35ab";"The official Facebook page for V For Vendetta | People should not be afraid of their governments. Governments should be afraid of their people.";"Nights in Rodanthe";"https://fbcdn-sphotos-a-a.akamaihd.net/hphotos-ak-xfp1/v/t1.0-9/s720x720/970921_524295040967084_1031549638_n.jpg?oh=596753403e352dfc25b368ba4989e79d&oe=54F4AFC1&__gda__=1428148160_30e295fea735448c2887a3293753fbf1";"The official Facebook page for Nights in Rodanthe | ""Any man is a fool who doesn’t know how incredibly lucky he is to have you."" - Paul";"";"N
"114";"10";"106266986076412";"625885797465196";"625885797465196";"2014-11-08 23:50:02";"Prestige";"http://www.carseywolf.ucsb.edu/sites/www.carseywolf.ucsb.edu/files/the-prestige-cover.jpg";"N;"Epic Movie Dialogues";"https://fbcdn-sphotos-g-a.akamaihd.net/hphotos-ak-xfa1/v/t1.0-9/s720x720/1966879_625888060798303_2136268736_n.png?oh=982bbb06d11d40f8902f882bed3b27c5&oe=54F07FE0&__gda__=1424447152_e92ede0c76c614cac8b6686d0788bfa7";"Movies you love • Movies you miss • Movies today.";"";"N
"115";"10";"144258942282205";"7057882289";"144258942282205";"2014-11-08 23:50:02";"The Fighter";"https://scontent-a.xx.fbcdn.net/hphotos-xaf1/t31.0-8/s720x720/470082_408029889238441_1043814482_o.jpg";"www.TheFighterMovie.com";"Iron Man";"https://fbcdn-sphotos-c-a.akamaihd.net/hphotos-ak-ash2/v/t1.0-9/s720x720/526345_10150696945607290_625651156_n.jpg?oh=a03e6aa985141a0f974735396647c453&oe=54E0AB02&__gda__=1423802243_38f72425d7d089d1721c356db50a8f3e";"Official US Fan Page for Iron Man.";"";"N
"116";"10";"84213402434";"285128358275044";"285128358275044";"2014-11-08 23:50:02";"Sherlock Holmes";"https://scontent-b.xx.fbcdn.net/hphotos-xpa1/t31.0-8/s720x720/1490797_10152090745972435_1059972212_o.jpg";"The official Facebook page for Sherlock Holmes | Nothing Escapes Him.";"Memento";"https://fbcdn-sphotos-g-a.akamaihd.net/hphotos-ak-xpf1/t31.0-8/s720x720/980498_378237145630831_1820826243_o.jpg";"A man, suffering from short-term memory loss, uses notes and tattoos to hunt for the man he thinks killed his wife.";"";"N
"117";"10";"285128358275044";"242643169055";"285128358275044";"2014-11-08 23:50:02";"Memento";"https://fbcdn-sphotos-g-a.akamaihd.net/hphotos-ak-xpf1/t31.0-8/s720x720/980498_378237145630831_1820826243_o.jpg";"A man, suffering from short-term memory loss, uses notes and tattoos to hunt for the man he thinks killed his wife.";"Hereafter";"https://scontent-a.xx.fbcdn.net/hphotos-xaf1/v/t1.0-9/316378_10151858646939056_1033310805_n.jpg?oh=9ea919480a106e7a4beeeb59b8682acf&oe=54EBAEA4";"The official Facebook page for Hereafter";"Movies with frequent timeline jumps end up confusing the audience , but this movie rather used it to create great thrill";"N
"118";"10";"39644305296";"105574909476929";"39644305296";"2014-11-08 23:50:02";"Fight Club";"https://scontent-a.xx.fbcdn.net/hphotos-xaf1/t31.0-8/p480x480/457680_10151565419915297_43525092_o.jpg";"Available on Blu-ray and DVD: http://bitly.com/OPctFA";"Unfaithful";"http://content7.flixster.com/movie/11/16/48/11164857_det.jpg";"N;"";"N
"119";"10";"625885797465196";"131804703563360";"625885797465196";"2014-11-08 23:50:02";"Epic Movie Dialogues";"https://fbcdn-sphotos-g-a.akamaihd.net/hphotos-ak-xfa1/v/t1.0-9/s720x720/1966879_625888060798303_2136268736_n.png?oh=982bbb06d11d40f8902f882bed3b27c5&oe=54F07FE0&__gda__=1424447152_e92ede0c76c614cac8b6686d0788bfa7";"Movies you love • Movies you miss • Movies today.";"Saving Private Ryan";"https://fbcdn-sphotos-b-a.akamaihd.net/hphotos-ak-xfa1/v/t1.0-9/s720x720/577812_283947661682396_970562392_n.jpg?oh=a7aecf07b79961b297d237869ff983fd&oe=551DD5A6&__gda__=1424208641_532e41d0f0c8a0a9ef339005ddae3019";" There was only one man left in the family, and the mission was to save him.";"";"N
"120";"10";"170700836293714";"84213402434";"84213402434";"2014-11-08 23:50:02";"X-Men Movies";"https://fbcdn-sphotos-e-a.akamaihd.net/hphotos-ak-xfp1/v/t1.0-9/s720x720/10569079_826991180664673_8522187135287368412_n.png?oh=f5e664a08a801bd27fcf17a896c3aff2&oe=54DEABD9&__gda__=1423579881_19784aa93c86caea475bca4b2d1abe72";"X-Men: Days of Future Past now on 3D Blu-ray™, Blu-ray™, DVD and Digital HD. 

http://bitly.com/XMenDigitalHD
http://bit.ly/XMenBlu-ray";"Sherlock Holmes";"https://scontent-b.xx.fbcdn.net/hphotos-xpa1/t31.0-8/s720x720/1490797_10152090745972435_1059972212_o.jpg";"The official Facebook page for Sherlock Holmes | Nothing Escapes Him.";"Great books hardly make great movies. But this was a exception and Downey just nailed it. ";"N
"121";"8";"12887942787";"811858478866705";"811858478866705";"2014-11-09 16:20:23";"Batman: The Dark Knight";"https://scontent-a.xx.fbcdn.net/hphotos-xaf1/t31.0-8/s720x720/466880_10150775399452788_2010622991_o.jpg";"The official Facebook page for The Dark Knight | ""Why so serious?""";"Official: Fantastic Four";"https://fbcdn-sphotos-g-a.akamaihd.net/hphotos-ak-xfa1/t31.0-8/s720x720/10713981_811873858865167_604001396207291133_o.jpg";"Available on Blu-ray & DVD: http://bitly.com/1rH2HRu";"";"pilot"
"122";"8";"91290503700";"122352024462380";"122352024462380";"2014-11-09 16:20:23";"Inception";"https://scontent-b.xx.fbcdn.net/hphotos-xfa1/t31.0-8/s720x720/469971_10150651242488701_810896663_o.jpg";"The official Facebook page of Inception | The dream is real.";"Captain America";"https://fbcdn-sphotos-f-a.akamaihd.net/hphotos-ak-xpf1/v/t1.0-9/q82/s720x720/10334370_773312546032988_5489607845797136407_n.jpg?oh=84444db1fac8fa0dfedb0b32b10913bb&oe=54F412F6&__gda__=1425240288_10eac308ab269153fb6f97b8dd74b1e4";"When patriots become heroes.   ";"";"pilot"
"123";"12";"24098842630";"96787126667";"N;"2014-11-11 02:43:14";"Fast & Furious";"https://scontent-b.xx.fbcdn.net/hphotos-xfp1/v/t1.0-9/s720x720/10153909_10152710388492631_4017781243378484433_n.jpg?oh=e89dd15077856cbed225bc0edb2405c0&oe=551C26CB";"Furious 7. Vengeance hits home. 
http://www.furious7.com";"Alice in Wonderland";"https://scontent-a.xx.fbcdn.net/hphotos-prn2/v/t1.0-9/s720x720/553234_10150685282416668_15540808_n.jpg?oh=ce239a80e3689078f3a99d7be81c1318&oe=54E4BBBD";"""There is a place like no place on Earth...""";"N;"N
"124";"12";"96787126667";"91290503700";"N;"2014-11-11 02:43:14";"Alice in Wonderland";"https://scontent-a.xx.fbcdn.net/hphotos-prn2/v/t1.0-9/s720x720/553234_10150685282416668_15540808_n.jpg?oh=ce239a80e3689078f3a99d7be81c1318&oe=54E4BBBD";"""There is a place like no place on Earth...""";"Inception";"https://scontent-b.xx.fbcdn.net/hphotos-xfa1/t31.0-8/s720x720/469971_10150651242488701_810896663_o.jpg";"The official Facebook page of Inception | The dream is real.";"N;"N
"125";"2";"162971073727950";"122280464518509";"N;"2014-11-20 21:26:27";"Transformers: Dark of the Moon";"http://upload.wikimedia.org/wikipedia/en/b/bf/Transformers_dark_of_the_moon_ver5.jpg";"N;"Gravity";"https://scontent-a.xx.fbcdn.net/hphotos-xap1/v/t1.0-9/s720x720/1622784_664332130313337_1714569165_n.jpg?oh=5891bf3e7dcf58735e0d28ec1dce14fb&oe=54EDBCB4";"Now playing in theaters: http://bit.ly/gravitytickets | Own Gravity today: http://bit.ly/OwnGravity";"N;"N
"126";"14";"106068599424853";"112235312126431";"106068599424853";"2014-11-21 02:00:12";"Zathura";"http://upload.wikimedia.org/wikipedia/en/6/64/ZathuraPoster.jpg";"N;"Jackie Chan";"http://img4.wikia.nocookie.net/__cb20120718011439/doblaje/es/images/e/ed/Jackie-chan.jpg";"N;"";"pilot"
"127";"14";"317928348241564";"142656362465441";"317928348241564";"2014-11-21 02:00:12";"Ted";"https://fbcdn-sphotos-f-a.akamaihd.net/hphotos-ak-xpf1/v/t1.0-9/s720x720/227587_504284776272586_1924235423_n.jpg?oh=66268c2b8ad7131fdb155eca2bb0697c&oe=551B57CD&__gda__=1427147809_cef9d511f0a0dc45e4e07ceb3d88baff";"This is a movie about me.";"Children of Men";"https://fbcdn-sphotos-a-a.akamaihd.net/hphotos-ak-xap1/v/t1.0-9/s720x720/562395_341446602586415_523848562_n.jpg?oh=0308f7c9e38a3ffb6fa8544a316035a8&oe=55100411&__gda__=1423727228_684c6b192120669abd07c75f5d34a971";"The Official Universal Studios Entertainment Facebook Page";"";"pilot"
"128";"14";"107454359277006";"39644305296";"39644305296";"2014-11-21 02:00:12";"Van Helsing";"http://upload.wikimedia.org/wikipedia/en/5/55/Van_Helsing_poster.jpg";"N;"Fight Club";"https://scontent-a.xx.fbcdn.net/hphotos-xaf1/t31.0-8/p480x480/457680_10151565419915297_43525092_o.jpg";"Available on Blu-ray and DVD: http://bitly.com/OPctFA";"";"pilot"
"129";"14";"105618956138236";"108213189199750";"108213189199750";"2014-11-21 02:00:12";"King Kong";"http://img2.wikia.nocookie.net/__cb20081125100402/kingkong/en/images/5/5e/King_Kong_2005.jpg";"N;"P.S. I Love You";"http://upload.wikimedia.org/wikipedia/en/7/7f/PS_I_Love_You_(film).jpg";"N;"";"pilot"
"130";"14";"112518935430579";"128006210604362";"128006210604362";"2014-11-21 02:00:12";"Man of the Year";"http://www.mixtapetorrent.com/system/files/drakemanoftheyear.jpg";"N;"Van Helsing";"https://fbcdn-sphotos-b-a.akamaihd.net/hphotos-ak-xfa1/v/t1.0-9/s720x720/178897_334045556667092_1981158082_n.jpg?oh=84d2248b1f15a39cd8662479ca997e65&oe=5511A2FD&__gda__=1426951752_7312a775aefbe0a8c897791cbffdb84e";"The Official Universal Studios Entertainment Facebook Page";"Graphics";"pilot"
"131";"14";"110690592286422";"111848228832068";"111848228832068";"2014-11-21 02:00:12";"Animated Movies";"http://ninefinestuff.com/wp-content/uploads/2014/10/Animated-Movies.jpg";"N;"Avatar";"http://imageserver.moviepilot.com/neytiri_in_avatar_2-wide-do-we-really-need-avatar-2-avatar-2-plot-speculation-pandora-zoe-saldana-more.jpeg?width=2560&height=1600";"N;"Story";"pilot"
"132";"14";"112235312126431";"599354383479469";"112235312126431";"2014-11-21 02:00:12";"Jackie Chan";"http://img4.wikia.nocookie.net/__cb20120718011439/doblaje/es/images/e/ed/Jackie-chan.jpg";"N;"Behind Enemy Lines";"https://scontent-a.xx.fbcdn.net/hphotos-xpa1/v/t1.0-9/s720x720/1920382_601704903244417_1864905616_n.jpg?oh=893cc8a88f010f2d37567da186b80900&oe=54D53237";"Available on Blu-ray and DVD! http://bitly.com/1nwCllU";"";"pilot"
"133";"14";"111755788841544";"110690592286422";"111755788841544";"2014-11-21 02:00:12";"Miracle";"http://upload.wikimedia.org/wikipedia/en/5/55/Miracle_film.jpg";"N;"Animated Movies";"http://ninefinestuff.com/wp-content/uploads/2014/10/Animated-Movies.jpg";"N;"";"pilot"
"134";"14";"108425375849213";"115058325176059";"108425375849213";"2014-11-21 02:00:12";"Torque";"http://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Torque,_position,_and_force.svg/2000px-Torque,_position,_and_force.svg.png";"N;"Spiderman";"http://i.kinja-img.com/gawker-media/image/upload/s--x39NbPhx--/18mirw35opgjljpg.jpg";"N;"";"pilot"
"135";"14";"111848228832068";"106068599424853";"111848228832068";"2014-11-21 02:00:12";"Avatar";"http://imageserver.moviepilot.com/neytiri_in_avatar_2-wide-do-we-really-need-avatar-2-avatar-2-plot-speculation-pandora-zoe-saldana-more.jpeg?width=2560&height=1600";"N;"Zathura";"http://upload.wikimedia.org/wikipedia/en/6/64/ZathuraPoster.jpg";"N;"";"pilot"
"136";"14";"191140214238741";"107454359277006";"107454359277006";"2014-11-21 02:00:12";"Spider-Man";"https://scontent-b.xx.fbcdn.net/hphotos-xap1/v/t1.0-9/s720x720/10155513_786053901414033_8405500136825928764_n.png?oh=d92d3d75bdf898d331861870171d1a85&oe=54E1EC7C";"Spider-Man is out on Blu-ray, NOW! http://amzn.to/JOQnLK";"Van Helsing";"http://upload.wikimedia.org/wikipedia/en/5/55/Van_Helsing_poster.jpg";"N;"story";"pilot"
"137";"14";"115058325176059";"191140214238741";"115058325176059";"2014-11-21 02:00:12";"Spiderman";"http://i.kinja-img.com/gawker-media/image/upload/s--x39NbPhx--/18mirw35opgjljpg.jpg";"N;"Spider-Man";"https://scontent-b.xx.fbcdn.net/hphotos-xap1/v/t1.0-9/s720x720/10155513_786053901414033_8405500136825928764_n.png?oh=d92d3d75bdf898d331861870171d1a85&oe=54E1EC7C";"Spider-Man is out on Blu-ray, NOW! http://amzn.to/JOQnLK";"";"pilot"
"138";"14";"103070923066176";"103749379663834";"103070923066176";"2014-11-21 02:00:12";"2 Fast 2 Furious";"http://upload.wikimedia.org/wikipedia/en/9/9d/Two_fast_two_furious_ver5.jpg";"N;"House of Sand and Fog";"http://www.dreamworks.com/houseofsandandfog/images/landing01.jpg";"N;"";"pilot"
"139";"14";"108213189199750";"317928348241564";"317928348241564";"2014-11-21 02:00:12";"P.S. I Love You";"http://upload.wikimedia.org/wikipedia/en/7/7f/PS_I_Love_You_(film).jpg";"N;"Ted";"https://fbcdn-sphotos-f-a.akamaihd.net/hphotos-ak-xpf1/v/t1.0-9/s720x720/227587_504284776272586_1924235423_n.jpg?oh=66268c2b8ad7131fdb155eca2bb0697c&oe=551B57CD&__gda__=1427147809_cef9d511f0a0dc45e4e07ceb3d88baff";"This is a movie about me.";"";"pilot"
"140";"14";"128006210604362";"105618956138236";"105618956138236";"2014-11-21 02:00:12";"Van Helsing";"https://fbcdn-sphotos-b-a.akamaihd.net/hphotos-ak-xfa1/v/t1.0-9/s720x720/178897_334045556667092_1981158082_n.jpg?oh=84d2248b1f15a39cd8662479ca997e65&oe=5511A2FD&__gda__=1426951752_7312a775aefbe0a8c897791cbffdb84e";"The Official Universal Studios Entertainment Facebook Page";"King Kong";"http://img2.wikia.nocookie.net/__cb20081125100402/kingkong/en/images/5/5e/King_Kong_2005.jpg";"N;"";"pilot"
